forecast_time,predicted_power,start_time
2023/2/27 13:00,0,2023/2/21
2023/2/27 13:15,0,2023/2/21
2023/2/27 13:30,0,2023/2/21
2023/2/27 13:45,0,2023/2/21
2023/2/27 14:00,0,2023/2/21
2023/2/27 14:15,0,2023/2/21
2023/2/27 14:30,0,2023/2/21
2023/2/27 14:45,0,2023/2/21
2023/2/27 15:00,0,2023/2/21
2023/2/27 15:15,0,2023/2/21
2023/2/27 15:30,0,2023/2/21
2023/2/27 15:45,0,2023/2/21
2023/2/27 16:00,0,2023/2/21
2023/2/27 16:15,0,2023/2/21
2023/2/27 16:30,0,2023/2/21
2023/2/27 16:45,0,2023/2/21
2023/2/27 17:00,0,2023/2/21
2023/2/27 17:15,0,2023/2/21
2023/2/27 17:30,0,2023/2/21
2023/2/27 17:45,0,2023/2/21
2023/2/27 18:00,0,2023/2/21
2023/2/27 18:15,0,2023/2/21
2023/2/27 18:30,0,2023/2/21
2023/2/27 18:45,0,2023/2/21
2023/2/27 19:00,0,2023/2/21
2023/2/27 19:15,0,2023/2/21
2023/2/27 19:30,0,2023/2/21
2023/2/27 19:45,0,2023/2/21
2023/2/27 20:00,0,2023/2/21
2023/2/27 20:15,0,2023/2/21
2023/2/27 20:30,0,2023/2/21
2023/2/27 20:45,0,2023/2/21
2023/2/27 21:00,0,2023/2/21
2023/2/27 21:15,0,2023/2/21
2023/2/27 21:30,0,2023/2/21
2023/2/27 21:45,0,2023/2/21
2023/2/27 22:00,0.021891347,2023/2/21
2023/2/27 22:15,0,2023/2/21
2023/2/27 22:30,0.013852367,2023/2/21
2023/2/27 22:45,0,2023/2/21
2023/2/27 23:00,0.610141371,2023/2/21
2023/2/27 23:15,0.369129511,2023/2/21
2023/2/27 23:30,0.494116297,2023/2/21
2023/2/27 23:45,0.394389886,2023/2/21
